cases,deaths,geoid,continentexp,countryterritorycode,population,country,date,date.int,log.cases,log.deaths,tot.cases,tot.deaths,cum.cases,cum.deaths,n.nonzero.rows,prop.zero.cases,prop.zero.deaths,delta.next.non0,max.gap,is.train,ctry.min.date.int,ctry.min.date,date.int.delta,ctry.first.log.cases,adj.log.cases
0,0,KH,Asia,KHM,16249798,cambodia,2019-12-31,18261,-Inf,-Inf,122,0,0,0,26,0.747572815533981,1,,,FALSE,,,,,
0,0,KH,Asia,KHM,16249798,cambodia,2020-01-01,18262,-Inf,-Inf,122,0,0,0,26,0.747572815533981,1,,,FALSE,,,,,
0,0,KH,Asia,KHM,16249798,cambodia,2020-01-02,18263,-Inf,-Inf,122,0,0,0,26,0.747572815533981,1,,,FALSE,,,,,
0,0,KH,Asia,KHM,16249798,cambodia,2020-01-03,18264,-Inf,-Inf,122,0,0,0,26,0.747572815533981,1,,,FALSE,,,,,
0,0,KH,Asia,KHM,16249798,cambodia,2020-01-04,18265,-Inf,-Inf,122,0,0,0,26,0.747572815533981,1,,,FALSE,,,,,
0,0,KH,Asia,KHM,16249798,cambodia,2020-01-05,18266,-Inf,-Inf,122,0,0,0,26,0.747572815533981,1,,,FALSE,,,,,
0,0,KH,Asia,KHM,16249798,cambodia,2020-01-06,18267,-Inf,-Inf,122,0,0,0,26,0.747572815533981,1,,,FALSE,,,,,
0,0,KH,Asia,KHM,16249798,cambodia,2020-01-07,18268,-Inf,-Inf,122,0,0,0,26,0.747572815533981,1,,,FALSE,,,,,
0,0,KH,Asia,KHM,16249798,cambodia,2020-01-08,18269,-Inf,-Inf,122,0,0,0,26,0.747572815533981,1,,,FALSE,,,,,
0,0,KH,Asia,KHM,16249798,cambodia,2020-01-09,18270,-Inf,-Inf,122,0,0,0,26,0.747572815533981,1,,,FALSE,,,,,
0,0,KH,Asia,KHM,16249798,cambodia,2020-01-10,18271,-Inf,-Inf,122,0,0,0,26,0.747572815533981,1,,,FALSE,,,,,
0,0,KH,Asia,KHM,16249798,cambodia,2020-01-11,18272,-Inf,-Inf,122,0,0,0,26,0.747572815533981,1,,,FALSE,,,,,
0,0,KH,Asia,KHM,16249798,cambodia,2020-01-12,18273,-Inf,-Inf,122,0,0,0,26,0.747572815533981,1,,,FALSE,,,,,
0,0,KH,Asia,KHM,16249798,cambodia,2020-01-13,18274,-Inf,-Inf,122,0,0,0,26,0.747572815533981,1,,,FALSE,,,,,
0,0,KH,Asia,KHM,16249798,cambodia,2020-01-14,18275,-Inf,-Inf,122,0,0,0,26,0.747572815533981,1,,,FALSE,,,,,
0,0,KH,Asia,KHM,16249798,cambodia,2020-01-15,18276,-Inf,-Inf,122,0,0,0,26,0.747572815533981,1,,,FALSE,,,,,
0,0,KH,Asia,KHM,16249798,cambodia,2020-01-16,18277,-Inf,-Inf,122,0,0,0,26,0.747572815533981,1,,,FALSE,,,,,
0,0,KH,Asia,KHM,16249798,cambodia,2020-01-17,18278,-Inf,-Inf,122,0,0,0,26,0.747572815533981,1,,,FALSE,,,,,
0,0,KH,Asia,KHM,16249798,cambodia,2020-01-18,18279,-Inf,-Inf,122,0,0,0,26,0.747572815533981,1,,,FALSE,,,,,
0,0,KH,Asia,KHM,16249798,cambodia,2020-01-19,18280,-Inf,-Inf,122,0,0,0,26,0.747572815533981,1,,,FALSE,,,,,
0,0,KH,Asia,KHM,16249798,cambodia,2020-01-20,18281,-Inf,-Inf,122,0,0,0,26,0.747572815533981,1,,,FALSE,,,,,
0,0,KH,Asia,KHM,16249798,cambodia,2020-01-21,18282,-Inf,-Inf,122,0,0,0,26,0.747572815533981,1,,,FALSE,,,,,
0,0,KH,Asia,KHM,16249798,cambodia,2020-01-22,18283,-Inf,-Inf,122,0,0,0,26,0.747572815533981,1,,,FALSE,,,,,
0,0,KH,Asia,KHM,16249798,cambodia,2020-01-23,18284,-Inf,-Inf,122,0,0,0,26,0.747572815533981,1,,,FALSE,,,,,
0,0,KH,Asia,KHM,16249798,cambodia,2020-01-24,18285,-Inf,-Inf,122,0,0,0,26,0.747572815533981,1,,,FALSE,,,,,
0,0,KH,Asia,KHM,16249798,cambodia,2020-01-25,18286,-Inf,-Inf,122,0,0,0,26,0.747572815533981,1,,,FALSE,,,,,
0,0,KH,Asia,KHM,16249798,cambodia,2020-01-26,18287,-Inf,-Inf,122,0,0,0,26,0.747572815533981,1,,,FALSE,,,,,
0,0,KH,Asia,KHM,16249798,cambodia,2020-01-27,18288,-Inf,-Inf,122,0,0,0,26,0.747572815533981,1,,,FALSE,,,,,
1,0,KH,Asia,KHM,16249798,cambodia,2020-01-28,18289,0,-Inf,122,0,1,0,26,0.747572815533981,1,40,40,FALSE,,,,,
0,0,KH,Asia,KHM,16249798,cambodia,2020-01-29,18290,-Inf,-Inf,122,0,1,0,26,0.747572815533981,1,,,FALSE,,,,,
0,0,KH,Asia,KHM,16249798,cambodia,2020-01-30,18291,-Inf,-Inf,122,0,1,0,26,0.747572815533981,1,,,FALSE,,,,,
0,0,KH,Asia,KHM,16249798,cambodia,2020-01-31,18292,-Inf,-Inf,122,0,1,0,26,0.747572815533981,1,,,FALSE,,,,,
0,0,KH,Asia,KHM,16249798,cambodia,2020-02-01,18293,-Inf,-Inf,122,0,1,0,26,0.747572815533981,1,,,FALSE,,,,,
0,0,KH,Asia,KHM,16249798,cambodia,2020-02-02,18294,-Inf,-Inf,122,0,1,0,26,0.747572815533981,1,,,FALSE,,,,,
0,0,KH,Asia,KHM,16249798,cambodia,2020-02-03,18295,-Inf,-Inf,122,0,1,0,26,0.747572815533981,1,,,FALSE,,,,,
0,0,KH,Asia,KHM,16249798,cambodia,2020-02-04,18296,-Inf,-Inf,122,0,1,0,26,0.747572815533981,1,,,FALSE,,,,,
0,0,KH,Asia,KHM,16249798,cambodia,2020-02-05,18297,-Inf,-Inf,122,0,1,0,26,0.747572815533981,1,,,FALSE,,,,,
0,0,KH,Asia,KHM,16249798,cambodia,2020-02-06,18298,-Inf,-Inf,122,0,1,0,26,0.747572815533981,1,,,FALSE,,,,,
0,0,KH,Asia,KHM,16249798,cambodia,2020-02-07,18299,-Inf,-Inf,122,0,1,0,26,0.747572815533981,1,,,FALSE,,,,,
0,0,KH,Asia,KHM,16249798,cambodia,2020-02-08,18300,-Inf,-Inf,122,0,1,0,26,0.747572815533981,1,,,FALSE,,,,,
0,0,KH,Asia,KHM,16249798,cambodia,2020-02-09,18301,-Inf,-Inf,122,0,1,0,26,0.747572815533981,1,,,FALSE,,,,,
0,0,KH,Asia,KHM,16249798,cambodia,2020-02-10,18302,-Inf,-Inf,122,0,1,0,26,0.747572815533981,1,,,FALSE,,,,,
0,0,KH,Asia,KHM,16249798,cambodia,2020-02-11,18303,-Inf,-Inf,122,0,1,0,26,0.747572815533981,1,,,FALSE,,,,,
0,0,KH,Asia,KHM,16249798,cambodia,2020-02-12,18304,-Inf,-Inf,122,0,1,0,26,0.747572815533981,1,,,FALSE,,,,,
0,0,KH,Asia,KHM,16249798,cambodia,2020-02-13,18305,-Inf,-Inf,122,0,1,0,26,0.747572815533981,1,,,FALSE,,,,,
0,0,KH,Asia,KHM,16249798,cambodia,2020-02-14,18306,-Inf,-Inf,122,0,1,0,26,0.747572815533981,1,,,FALSE,,,,,
0,0,KH,Asia,KHM,16249798,cambodia,2020-02-15,18307,-Inf,-Inf,122,0,1,0,26,0.747572815533981,1,,,FALSE,,,,,
0,0,KH,Asia,KHM,16249798,cambodia,2020-02-16,18308,-Inf,-Inf,122,0,1,0,26,0.747572815533981,1,,,FALSE,,,,,
0,0,KH,Asia,KHM,16249798,cambodia,2020-02-17,18309,-Inf,-Inf,122,0,1,0,26,0.747572815533981,1,,,FALSE,,,,,
0,0,KH,Asia,KHM,16249798,cambodia,2020-02-18,18310,-Inf,-Inf,122,0,1,0,26,0.747572815533981,1,,,FALSE,,,,,
0,0,KH,Asia,KHM,16249798,cambodia,2020-02-19,18311,-Inf,-Inf,122,0,1,0,26,0.747572815533981,1,,,FALSE,,,,,
0,0,KH,Asia,KHM,16249798,cambodia,2020-02-20,18312,-Inf,-Inf,122,0,1,0,26,0.747572815533981,1,,,FALSE,,,,,
0,0,KH,Asia,KHM,16249798,cambodia,2020-02-21,18313,-Inf,-Inf,122,0,1,0,26,0.747572815533981,1,,,FALSE,,,,,
0,0,KH,Asia,KHM,16249798,cambodia,2020-02-22,18314,-Inf,-Inf,122,0,1,0,26,0.747572815533981,1,,,FALSE,,,,,
0,0,KH,Asia,KHM,16249798,cambodia,2020-02-23,18315,-Inf,-Inf,122,0,1,0,26,0.747572815533981,1,,,FALSE,,,,,
0,0,KH,Asia,KHM,16249798,cambodia,2020-02-24,18316,-Inf,-Inf,122,0,1,0,26,0.747572815533981,1,,,FALSE,,,,,
0,0,KH,Asia,KHM,16249798,cambodia,2020-02-25,18317,-Inf,-Inf,122,0,1,0,26,0.747572815533981,1,,,FALSE,,,,,
0,0,KH,Asia,KHM,16249798,cambodia,2020-02-26,18318,-Inf,-Inf,122,0,1,0,26,0.747572815533981,1,,,FALSE,,,,,
0,0,KH,Asia,KHM,16249798,cambodia,2020-02-27,18319,-Inf,-Inf,122,0,1,0,26,0.747572815533981,1,,,FALSE,,,,,
0,0,KH,Asia,KHM,16249798,cambodia,2020-02-28,18320,-Inf,-Inf,122,0,1,0,26,0.747572815533981,1,,,FALSE,,,,,
0,0,KH,Asia,KHM,16249798,cambodia,2020-02-29,18321,-Inf,-Inf,122,0,1,0,26,0.747572815533981,1,,,FALSE,,,,,
0,0,KH,Asia,KHM,16249798,cambodia,2020-03-01,18322,-Inf,-Inf,122,0,1,0,26,0.747572815533981,1,,,FALSE,,,,,
0,0,KH,Asia,KHM,16249798,cambodia,2020-03-02,18323,-Inf,-Inf,122,0,1,0,26,0.747572815533981,1,,,FALSE,,,,,
1,0,KH,Asia,KHM,16249798,cambodia,2020-03-08,18329,0,-Inf,122,0,2,0,26,0.747572815533981,1,4,4,FALSE,,,,,
1,0,KH,Asia,KHM,16249798,cambodia,2020-03-12,18333,0,-Inf,122,0,3,0,26,0.747572815533981,1,1,4,FALSE,,,,,
2,0,KH,Asia,KHM,16249798,cambodia,2020-03-13,18334,0.693147180559945,-Inf,122,0,5,0,26,0.747572815533981,1,2,4,FALSE,,,,,
2,0,KH,Asia,KHM,16249798,cambodia,2020-03-15,18336,0.693147180559945,-Inf,122,0,7,0,26,0.747572815533981,1,1,4,FALSE,,,,,
5,0,KH,Asia,KHM,16249798,cambodia,2020-03-16,18337,1.6094379124341,-Inf,122,0,12,0,26,0.747572815533981,1,1,4,FALSE,,,,,
12,0,KH,Asia,KHM,16249798,cambodia,2020-03-17,18338,2.484906649788,-Inf,122,0,24,0,26,0.747572815533981,1,4,4,FALSE,,,,,
0,0,KH,Asia,KHM,16249798,cambodia,2020-03-18,18339,-Inf,-Inf,122,0,24,0,26,0.747572815533981,1,,,FALSE,,,,,
0,0,KH,Asia,KHM,16249798,cambodia,2020-03-19,18340,-Inf,-Inf,122,0,24,0,26,0.747572815533981,1,,,FALSE,,,,,
0,0,KH,Asia,KHM,16249798,cambodia,2020-03-20,18341,-Inf,-Inf,122,0,24,0,26,0.747572815533981,1,,,FALSE,,,,,
23,0,KH,Asia,KHM,16249798,cambodia,2020-03-21,18342,3.13549421592915,-Inf,122,0,47,0,26,0.747572815533981,1,1,4,FALSE,,,,,
4,0,KH,Asia,KHM,16249798,cambodia,2020-03-22,18343,1.38629436111989,-Inf,122,0,51,0,26,0.747572815533981,1,1,4,FALSE,,,,,
35,0,KH,Asia,KHM,16249798,cambodia,2020-03-23,18344,3.55534806148941,-Inf,122,0,86,0,26,0.747572815533981,1,1,4,FALSE,,,,,
1,0,KH,Asia,KHM,16249798,cambodia,2020-03-24,18345,0,-Inf,122,0,87,0,26,0.747572815533981,1,1,4,FALSE,,,,,
4,0,KH,Asia,KHM,16249798,cambodia,2020-03-25,18346,1.38629436111989,-Inf,122,0,91,0,26,0.747572815533981,1,1,4,FALSE,,,,,
5,0,KH,Asia,KHM,16249798,cambodia,2020-03-26,18347,1.6094379124341,-Inf,122,0,96,0,26,0.747572815533981,1,1,4,FALSE,,,,,
2,0,KH,Asia,KHM,16249798,cambodia,2020-03-27,18348,0.693147180559945,-Inf,122,0,98,0,26,0.747572815533981,1,1,4,FALSE,,,,,
4,0,KH,Asia,KHM,16249798,cambodia,2020-03-28,18349,1.38629436111989,-Inf,122,0,102,0,26,0.747572815533981,1,1,4,FALSE,,,,,
1,0,KH,Asia,KHM,16249798,cambodia,2020-03-29,18350,0,-Inf,122,0,103,0,26,0.747572815533981,1,1,4,FALSE,,,,,
4,0,KH,Asia,KHM,16249798,cambodia,2020-03-30,18351,1.38629436111989,-Inf,122,0,107,0,26,0.747572815533981,1,1,4,FALSE,,,,,
2,0,KH,Asia,KHM,16249798,cambodia,2020-03-31,18352,0.693147180559945,-Inf,122,0,109,0,26,0.747572815533981,1,2,4,FALSE,,,,,
0,0,KH,Asia,KHM,16249798,cambodia,2020-04-01,18353,-Inf,-Inf,122,0,109,0,26,0.747572815533981,1,,,FALSE,,,,,
1,0,KH,Asia,KHM,16249798,cambodia,2020-04-02,18354,0,-Inf,122,0,110,0,26,0.747572815533981,1,1,4,FALSE,,,,,
4,0,KH,Asia,KHM,16249798,cambodia,2020-04-03,18355,1.38629436111989,-Inf,122,0,114,0,26,0.747572815533981,1,4,4,FALSE,,,,,
0,0,KH,Asia,KHM,16249798,cambodia,2020-04-04,18356,-Inf,-Inf,122,0,114,0,26,0.747572815533981,1,,,FALSE,,,,,
0,0,KH,Asia,KHM,16249798,cambodia,2020-04-05,18357,-Inf,-Inf,122,0,114,0,26,0.747572815533981,1,,,FALSE,,,,,
0,0,KH,Asia,KHM,16249798,cambodia,2020-04-06,18358,-Inf,-Inf,122,0,114,0,26,0.747572815533981,1,,,FALSE,,,,,
1,0,KH,Asia,KHM,16249798,cambodia,2020-04-07,18359,0,-Inf,122,0,115,0,26,0.747572815533981,1,1,1,FALSE,,,,,
2,0,KH,Asia,KHM,16249798,cambodia,2020-04-08,18360,0.693147180559945,-Inf,122,0,117,0,26,0.747572815533981,1,1,1,FALSE,,,,,
1,0,KH,Asia,KHM,16249798,cambodia,2020-04-09,18361,0,-Inf,122,0,118,0,26,0.747572815533981,1,1,1,FALSE,,,,,
1,0,KH,Asia,KHM,16249798,cambodia,2020-04-10,18362,0,-Inf,122,0,119,0,26,0.747572815533981,1,1,1,FALSE,,,,,
1,0,KH,Asia,KHM,16249798,cambodia,2020-04-11,18363,0,-Inf,122,0,120,0,26,0.747572815533981,1,1,1,FALSE,,,,,
2,0,KH,Asia,KHM,16249798,cambodia,2020-04-12,18364,0.693147180559945,-Inf,122,0,122,0,26,0.747572815533981,1,1,1,FALSE,,,,,
0,0,KH,Asia,KHM,16249798,cambodia,2020-04-13,18365,-Inf,-Inf,122,0,122,0,26,0.747572815533981,1,,,FALSE,,,,,
0,0,KH,Asia,KHM,16249798,cambodia,2020-04-14,18366,-Inf,-Inf,122,0,122,0,26,0.747572815533981,1,,,FALSE,,,,,
0,0,KH,Asia,KHM,16249798,cambodia,2020-04-15,18367,-Inf,-Inf,122,0,122,0,26,0.747572815533981,1,,,FALSE,,,,,
0,0,KH,Asia,KHM,16249798,cambodia,2020-04-16,18368,-Inf,-Inf,122,0,122,0,26,0.747572815533981,1,,,FALSE,,,,,
0,0,KH,Asia,KHM,16249798,cambodia,2020-04-17,18369,-Inf,-Inf,122,0,122,0,26,0.747572815533981,1,,,FALSE,,,,,
0,0,KH,Asia,KHM,16249798,cambodia,2020-04-18,18370,-Inf,-Inf,122,0,122,0,26,0.747572815533981,1,,,FALSE,,,,,
0,0,KH,Asia,KHM,16249798,cambodia,2020-04-19,18371,-Inf,-Inf,122,0,122,0,26,0.747572815533981,1,,,FALSE,,,,,
0,0,KH,Asia,KHM,16249798,cambodia,2020-04-20,18372,-Inf,-Inf,122,0,122,0,26,0.747572815533981,1,,,FALSE,,,,,
2,0,KN,America,KNA,52441,saint_kitts_and_nevis,2020-03-26,18347,0.693147180559945,-Inf,15,0,2,0,9,0.653846153846154,1,4,5,FALSE,,,,,
0,0,KN,America,KNA,52441,saint_kitts_and_nevis,2020-03-27,18348,-Inf,-Inf,15,0,2,0,9,0.653846153846154,1,,,FALSE,,,,,
0,0,KN,America,KNA,52441,saint_kitts_and_nevis,2020-03-28,18349,-Inf,-Inf,15,0,2,0,9,0.653846153846154,1,,,FALSE,,,,,
0,0,KN,America,KNA,52441,saint_kitts_and_nevis,2020-03-29,18350,-Inf,-Inf,15,0,2,0,9,0.653846153846154,1,,,FALSE,,,,,
5,0,KN,America,KNA,52441,saint_kitts_and_nevis,2020-03-30,18351,1.6094379124341,-Inf,15,0,7,0,9,0.653846153846154,1,2,5,FALSE,,,,,
0,0,KN,America,KNA,52441,saint_kitts_and_nevis,2020-03-31,18352,-Inf,-Inf,15,0,7,0,9,0.653846153846154,1,,,FALSE,,,,,
1,0,KN,America,KNA,52441,saint_kitts_and_nevis,2020-04-01,18353,0,-Inf,15,0,8,0,9,0.653846153846154,1,3,5,FALSE,,,,,
0,0,KN,America,KNA,52441,saint_kitts_and_nevis,2020-04-02,18354,-Inf,-Inf,15,0,8,0,9,0.653846153846154,1,,,FALSE,,,,,
0,0,KN,America,KNA,52441,saint_kitts_and_nevis,2020-04-03,18355,-Inf,-Inf,15,0,8,0,9,0.653846153846154,1,,,FALSE,,,,,
1,0,KN,America,KNA,52441,saint_kitts_and_nevis,2020-04-04,18356,0,-Inf,15,0,9,0,9,0.653846153846154,1,1,5,FALSE,,,,,
1,0,KN,America,KNA,52441,saint_kitts_and_nevis,2020-04-05,18357,0,-Inf,15,0,10,0,9,0.653846153846154,1,2,5,FALSE,,,,,
0,0,KN,America,KNA,52441,saint_kitts_and_nevis,2020-04-06,18358,-Inf,-Inf,15,0,10,0,9,0.653846153846154,1,,,FALSE,,,,,
1,0,KN,America,KNA,52441,saint_kitts_and_nevis,2020-04-07,18359,0,-Inf,15,0,11,0,9,0.653846153846154,1,4,5,FALSE,,,,,
0,0,KN,America,KNA,52441,saint_kitts_and_nevis,2020-04-08,18360,-Inf,-Inf,15,0,11,0,9,0.653846153846154,1,,,FALSE,,,,,
0,0,KN,America,KNA,52441,saint_kitts_and_nevis,2020-04-09,18361,-Inf,-Inf,15,0,11,0,9,0.653846153846154,1,,,FALSE,,,,,
0,0,KN,America,KNA,52441,saint_kitts_and_nevis,2020-04-10,18362,-Inf,-Inf,15,0,11,0,9,0.653846153846154,1,,,FALSE,,,,,
1,0,KN,America,KNA,52441,saint_kitts_and_nevis,2020-04-11,18363,0,-Inf,15,0,12,0,9,0.653846153846154,1,4,5,FALSE,,,,,
0,0,KN,America,KNA,52441,saint_kitts_and_nevis,2020-04-12,18364,-Inf,-Inf,15,0,12,0,9,0.653846153846154,1,,,FALSE,,,,,
0,0,KN,America,KNA,52441,saint_kitts_and_nevis,2020-04-13,18365,-Inf,-Inf,15,0,12,0,9,0.653846153846154,1,,,FALSE,,,,,
0,0,KN,America,KNA,52441,saint_kitts_and_nevis,2020-04-14,18366,-Inf,-Inf,15,0,12,0,9,0.653846153846154,1,,,FALSE,,,,,
2,0,KN,America,KNA,52441,saint_kitts_and_nevis,2020-04-15,18367,0.693147180559945,-Inf,15,0,14,0,9,0.653846153846154,1,5,5,FALSE,,,,,
0,0,KN,America,KNA,52441,saint_kitts_and_nevis,2020-04-16,18368,-Inf,-Inf,15,0,14,0,9,0.653846153846154,1,,,FALSE,,,,,
0,0,KN,America,KNA,52441,saint_kitts_and_nevis,2020-04-17,18369,-Inf,-Inf,15,0,14,0,9,0.653846153846154,1,,,FALSE,,,,,
0,0,KN,America,KNA,52441,saint_kitts_and_nevis,2020-04-18,18370,-Inf,-Inf,15,0,14,0,9,0.653846153846154,1,,,FALSE,,,,,
0,0,KN,America,KNA,52441,saint_kitts_and_nevis,2020-04-19,18371,-Inf,-Inf,15,0,14,0,9,0.653846153846154,1,,,FALSE,,,,,
1,0,KN,America,KNA,52441,saint_kitts_and_nevis,2020-04-20,18372,0,-Inf,15,0,15,0,9,0.653846153846154,1,1,1,FALSE,,,,,
0,0,KR,Asia,KOR,51635256,south_korea,2019-12-31,18261,-Inf,-Inf,10674,236,0,0,77,0.3125,0.491071428571429,,,FALSE,,,,,
0,0,KR,Asia,KOR,51635256,south_korea,2020-01-01,18262,-Inf,-Inf,10674,236,0,0,77,0.3125,0.491071428571429,,,FALSE,,,,,
0,0,KR,Asia,KOR,51635256,south_korea,2020-01-02,18263,-Inf,-Inf,10674,236,0,0,77,0.3125,0.491071428571429,,,FALSE,,,,,
0,0,KR,Asia,KOR,51635256,south_korea,2020-01-03,18264,-Inf,-Inf,10674,236,0,0,77,0.3125,0.491071428571429,,,FALSE,,,,,
0,0,KR,Asia,KOR,51635256,south_korea,2020-01-04,18265,-Inf,-Inf,10674,236,0,0,77,0.3125,0.491071428571429,,,FALSE,,,,,
0,0,KR,Asia,KOR,51635256,south_korea,2020-01-05,18266,-Inf,-Inf,10674,236,0,0,77,0.3125,0.491071428571429,,,FALSE,,,,,
0,0,KR,Asia,KOR,51635256,south_korea,2020-01-06,18267,-Inf,-Inf,10674,236,0,0,77,0.3125,0.491071428571429,,,FALSE,,,,,
0,0,KR,Asia,KOR,51635256,south_korea,2020-01-07,18268,-Inf,-Inf,10674,236,0,0,77,0.3125,0.491071428571429,,,FALSE,,,,,
0,0,KR,Asia,KOR,51635256,south_korea,2020-01-08,18269,-Inf,-Inf,10674,236,0,0,77,0.3125,0.491071428571429,,,FALSE,,,,,
0,0,KR,Asia,KOR,51635256,south_korea,2020-01-09,18270,-Inf,-Inf,10674,236,0,0,77,0.3125,0.491071428571429,,,FALSE,,,,,
0,0,KR,Asia,KOR,51635256,south_korea,2020-01-10,18271,-Inf,-Inf,10674,236,0,0,77,0.3125,0.491071428571429,,,FALSE,,,,,
0,0,KR,Asia,KOR,51635256,south_korea,2020-01-11,18272,-Inf,-Inf,10674,236,0,0,77,0.3125,0.491071428571429,,,FALSE,,,,,
0,0,KR,Asia,KOR,51635256,south_korea,2020-01-12,18273,-Inf,-Inf,10674,236,0,0,77,0.3125,0.491071428571429,,,FALSE,,,,,
0,0,KR,Asia,KOR,51635256,south_korea,2020-01-13,18274,-Inf,-Inf,10674,236,0,0,77,0.3125,0.491071428571429,,,FALSE,,,,,
0,0,KR,Asia,KOR,51635256,south_korea,2020-01-14,18275,-Inf,-Inf,10674,236,0,0,77,0.3125,0.491071428571429,,,FALSE,,,,,
0,0,KR,Asia,KOR,51635256,south_korea,2020-01-15,18276,-Inf,-Inf,10674,236,0,0,77,0.3125,0.491071428571429,,,FALSE,,,,,
0,0,KR,Asia,KOR,51635256,south_korea,2020-01-16,18277,-Inf,-Inf,10674,236,0,0,77,0.3125,0.491071428571429,,,FALSE,,,,,
0,0,KR,Asia,KOR,51635256,south_korea,2020-01-17,18278,-Inf,-Inf,10674,236,0,0,77,0.3125,0.491071428571429,,,FALSE,,,,,
0,0,KR,Asia,KOR,51635256,south_korea,2020-01-18,18279,-Inf,-Inf,10674,236,0,0,77,0.3125,0.491071428571429,,,FALSE,,,,,
0,0,KR,Asia,KOR,51635256,south_korea,2020-01-19,18280,-Inf,-Inf,10674,236,0,0,77,0.3125,0.491071428571429,,,FALSE,,,,,
1,0,KR,Asia,KOR,51635256,south_korea,2020-01-20,18281,0,-Inf,10674,236,1,0,77,0.3125,0.491071428571429,4,5,FALSE,,,,,
0,0,KR,Asia,KOR,51635256,south_korea,2020-01-21,18282,-Inf,-Inf,10674,236,1,0,77,0.3125,0.491071428571429,,,FALSE,,,,,
0,0,KR,Asia,KOR,51635256,south_korea,2020-01-22,18283,-Inf,-Inf,10674,236,1,0,77,0.3125,0.491071428571429,,,FALSE,,,,,
0,0,KR,Asia,KOR,51635256,south_korea,2020-01-23,18284,-Inf,-Inf,10674,236,1,0,77,0.3125,0.491071428571429,,,FALSE,,,,,
1,0,KR,Asia,KOR,51635256,south_korea,2020-01-24,18285,0,-Inf,10674,236,2,0,77,0.3125,0.491071428571429,2,5,FALSE,,,,,
0,0,KR,Asia,KOR,51635256,south_korea,2020-01-25,18286,-Inf,-Inf,10674,236,2,0,77,0.3125,0.491071428571429,,,FALSE,,,,,
1,0,KR,Asia,KOR,51635256,south_korea,2020-01-26,18287,0,-Inf,10674,236,3,0,77,0.3125,0.491071428571429,1,5,FALSE,,,,,
1,0,KR,Asia,KOR,51635256,south_korea,2020-01-27,18288,0,-Inf,10674,236,4,0,77,0.3125,0.491071428571429,4,5,FALSE,,,,,
0,0,KR,Asia,KOR,51635256,south_korea,2020-01-28,18289,-Inf,-Inf,10674,236,4,0,77,0.3125,0.491071428571429,,,FALSE,,,,,
0,0,KR,Asia,KOR,51635256,south_korea,2020-01-29,18290,-Inf,-Inf,10674,236,4,0,77,0.3125,0.491071428571429,,,FALSE,,,,,
0,0,KR,Asia,KOR,51635256,south_korea,2020-01-30,18291,-Inf,-Inf,10674,236,4,0,77,0.3125,0.491071428571429,,,FALSE,,,,,
3,0,KR,Asia,KOR,51635256,south_korea,2020-01-31,18292,1.09861228866811,-Inf,10674,236,7,0,77,0.3125,0.491071428571429,1,5,FALSE,,,,,
5,0,KR,Asia,KOR,51635256,south_korea,2020-02-01,18293,1.6094379124341,-Inf,10674,236,12,0,77,0.3125,0.491071428571429,1,5,FALSE,,,,,
3,0,KR,Asia,KOR,51635256,south_korea,2020-02-02,18294,1.09861228866811,-Inf,10674,236,15,0,77,0.3125,0.491071428571429,2,5,FALSE,,,,,
0,0,KR,Asia,KOR,51635256,south_korea,2020-02-03,18295,-Inf,-Inf,10674,236,15,0,77,0.3125,0.491071428571429,,,FALSE,,,,,
1,0,KR,Asia,KOR,51635256,south_korea,2020-02-04,18296,0,-Inf,10674,236,16,0,77,0.3125,0.491071428571429,1,5,FALSE,,,,,
2,0,KR,Asia,KOR,51635256,south_korea,2020-02-05,18297,0.693147180559945,-Inf,10674,236,18,0,77,0.3125,0.491071428571429,1,5,FALSE,,,,,
5,0,KR,Asia,KOR,51635256,south_korea,2020-02-06,18298,1.6094379124341,-Inf,10674,236,23,0,77,0.3125,0.491071428571429,1,5,FALSE,,,,,
1,0,KR,Asia,KOR,51635256,south_korea,2020-02-07,18299,0,-Inf,10674,236,24,0,77,0.3125,0.491071428571429,2,5,FALSE,,,,,
0,0,KR,Asia,KOR,51635256,south_korea,2020-02-08,18300,-Inf,-Inf,10674,236,24,0,77,0.3125,0.491071428571429,,,FALSE,,,,,
1,0,KR,Asia,KOR,51635256,south_korea,2020-02-09,18301,0,-Inf,10674,236,25,0,77,0.3125,0.491071428571429,1,5,FALSE,,,,,
2,0,KR,Asia,KOR,51635256,south_korea,2020-02-10,18302,0.693147180559945,-Inf,10674,236,27,0,77,0.3125,0.491071428571429,1,5,FALSE,,,,,
1,0,KR,Asia,KOR,51635256,south_korea,2020-02-11,18303,0,-Inf,10674,236,28,0,77,0.3125,0.491071428571429,5,5,FALSE,,,,,
0,0,KR,Asia,KOR,51635256,south_korea,2020-02-12,18304,-Inf,-Inf,10674,236,28,0,77,0.3125,0.491071428571429,,,FALSE,,,,,
0,0,KR,Asia,KOR,51635256,south_korea,2020-02-13,18305,-Inf,-Inf,10674,236,28,0,77,0.3125,0.491071428571429,,,FALSE,,,,,
0,0,KR,Asia,KOR,51635256,south_korea,2020-02-14,18306,-Inf,-Inf,10674,236,28,0,77,0.3125,0.491071428571429,,,FALSE,,,,,
0,0,KR,Asia,KOR,51635256,south_korea,2020-02-15,18307,-Inf,-Inf,10674,236,28,0,77,0.3125,0.491071428571429,,,FALSE,,,,,
